Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD39,OUT035,3299.3807773333347
NCU17,OUT019,226.15672466666686
FDJ20,OUT046,1754.1588473333284
NCW41,OUT018,2407.297550666666
FDL52,OUT035,854.6031253333326
FDS39,OUT035,2213.2168506666667
DRJ47,OUT045,2683.1096393333305
FDP13,OUT010,100.69781133333356
DRK39,OUT010,178.5520246666665
FDF28,OUT010,275.5834973333336
FDB09,OUT045,1681.2271153333313
FDM51,OUT046,1305.6404579999978
DRM49,OUT018,427.3348526666672
DRF23,OUT013,2918.8782966666713
DRH01,OUT035,3253.0721679999947
FDH12,OUT027,2409.352653333337
FDA28,OUT019,271.1048826666667
FDW37,OUT018,1450.0835486666645
FDF02,OUT046,1840.897051999999
DRL37,OUT046,767.2701393333322
NCF43,OUT046,2128.258551333334
FDH08,OUT010,429.2923046666674
FDR34,OUT019,569.3766246666668
NCK19,OUT049,3439.2542606666707
NCD55,OUT018,295.68399933333365
FDT27,OUT049,3257.8681473333377
FDQ57,OUT045,2254.165769999999
FDA47,OUT035,2596.7354053333333
DRG15,OUT027,1819.6646899999992
FDE05,OUT018,2237.09243866667
FDN46,OUT046,1630.9281446666678
FDX27,OUT027,2620.0139926666643
FDT51,OUT045,1633.1852066666659
FDU33,OUT013,640.6482953333332
FDJ16,OUT027,1538.7703280000019
FDD20,OUT019,317.7685853333332
FDT36,OUT049,541.377515333333
DRF15,OUT027,2375.2170873333325
FDN52,OUT010,197.20108266666642
FDC22,OUT027,5818.816802666671
FDX15,OUT045,2751.9467013333337
FDT13,OUT013,3513.779473999997
FDU04,OUT017,1896.384824000002
FDU31,OUT019,339.72001133333396
FDW59,OUT027,2264.379142
NCO29,OUT046,2560.373848
FDL15,OUT035,2959.8494093333343
FDI41,OUT049,2835.276009999999
FDQ48,OUT049,1585.311967333334
DRI39,OUT013,668.1458353333337
FDI08,OUT013,4165.393495333329
FDC21,OUT049,1681.7841680000013
FDF58,OUT035,1133.6487826666669
FDS08,OUT010,358.3357793333337
FDE47,OUT045,1927.7440040000008
NCP18,OUT019,256.28417466666673
NCR41,OUT013,1602.7359533333347
FDA27,OUT013,3129.7304986666627
FDA43,OUT035,3092.849617333336
FDA49,OUT045,1348.655576666666
NCE55,OUT018,2829.10626333333
DRM49,OUT027,1017.6664226666685
FDF22,OUT027,4817.913004666669
FDQ15,OUT018,1341.1431333333321
NCS54,OUT017,3662.0575726666634
NCY05,OUT013,564.5429166666661
FDR45,OUT046,4726.809371333329
FDK57,OUT049,2253.262501333333
FDF41,OUT010,497.8896786666666
FDV21,OUT046,2311.7286186666615
FDD51,OUT046,582.3397506666669
FDF33,OUT046,2196.7272040000025
FDA38,OUT046,3922.72715
FDR56,OUT045,3198.9759179999937
NCN41,OUT017,2233.5747953333316
FDC60,OUT027,2609.7895240000007
FDB47,OUT045,3653.8194073333343
DRH01,OUT013,2955.4107426666637
FDW08,OUT046,1493.8732146666678
FDF38,OUT027,986.1385733333339
FDY32,OUT017,2850.3142126666608
FDG34,OUT049,1535.6166553333353
FDG47,OUT019,436.32759133333394
NCF18,OUT035,3449.1524873333315
FDL39,OUT019,576.1145206666673
NCH55,OUT035,2095.827433333332
DRJ35,OUT049,708.2048019999999
FDS44,OUT035,4177.728549999992
DRE01,OUT018,4216.684508000002
FDY39,OUT013,3283.8054959999963
FDY32,OUT018,2722.467296666663
FDR33,OUT027,3941.582605999999
NCP50,OUT049,1011.8229180000009
FDZ47,OUT018,1491.6605393333361
FDU57,OUT049,2486.3257913333323
FDY44,OUT013,2392.9828506666668
DRH59,OUT018,852.7699559999996
FDB03,OUT027,6893.453511999986
FDY46,OUT045,2728.3662846666684
FDM39,OUT045,2212.8107126666646
FDY36,OUT035,1319.0052833333323
NCM55,OUT035,3407.1649199999947
FDJ50,OUT010,217.8453213333338
DRL60,OUT013,2282.340206666668
NCJ54,OUT049,4293.682058666669
FDX59,OUT017,497.7409833333332
FDI07,OUT013,3069.9017106666624
DRF51,OUT010,94.596864
FDM14,OUT017,1568.9443840000015
FDP21,OUT045,3630.7050506666715
FDE40,OUT035,1161.4148619999974
FDE05,OUT035,2271.520956666668
FDM13,OUT027,3030.6195106666655
FDC34,OUT027,3929.1410233333336
NCI55,OUT018,2029.7623186666665
NCE43,OUT018,2300.172550000003
FDW58,OUT018,1253.9876940000004
FDG60,OUT045,3857.077050666662
FDV31,OUT017,2123.2206646666623
FDR47,OUT013,2878.1313366666686
FDM60,OUT019,57.80253666666677
NCF06,OUT018,3395.824126666665
NCN26,OUT027,1778.6891386666696
FDQ59,OUT049,1254.9930520000003
FDF09,OUT046,675.1367353333331
NCS06,OUT017,3770.5718759999936
FDT44,OUT046,1586.5303813333283
FDI19,OUT017,4086.165514666664
FDT22,OUT017,948.0104266666672
NCF54,OUT027,4511.82920933333
DRG25,OUT045,3648.945751333328
FDB59,OUT017,2428.1415293333234
FDQ37,OUT017,3222.4941933333353
FDP56,OUT035,782.7388926666677
FDW44,OUT035,2755.73066466667
FDJ26,OUT010,499.2279366666664
FDU43,OUT018,3106.7559600000054
FDW33,OUT045,1699.9249986666653
NCX53,OUT027,3181.536396666663
FDN56,OUT010,509.7431380000007
DRF15,OUT049,2389.445233333335
FDO33,OUT017,1878.0886400000006
FDZ39,OUT010,208.37320666666653
NCJ19,OUT017,1105.041576
FDU01,OUT035,3691.115303999995
FDT12,OUT035,4110.782359999999
NCM18,OUT018,1108.0110439999983
FDP19,OUT017,3484.084794000005
NCR42,OUT049,429.9225953333335
FDN10,OUT046,2054.2637586666638
FDG44,OUT017,788.6889253333335
FDQ10,OUT046,3239.9492499999997
DRH13,OUT049,1209.117212666665
FDT52,OUT013,4310.853040666669
FDM56,OUT045,1511.1329700000008
NCO43,OUT010,246.33268400000026
NCV29,OUT035,3447.2549573333326
NCF06,OUT013,4668.598477333332
FDO50,OUT035,1471.300375333331
FDT59,OUT013,3620.1166113333375
FDX40,OUT027,944.9077986666657
FDE50,OUT017,4096.145856666656
FDX51,OUT017,2745.1089353333323
NCD30,OUT018,1376.6347120000007
FDK15,OUT013,1658.348008000003
FDL12,OUT045,1336.569087333333
FDK46,OUT017,5066.638129999994
DRH49,OUT010,163.35846866666662
FDQ57,OUT046,2655.9427799999994
FDY59,OUT017,1525.5963653333363
FDO09,OUT018,4609.255723333333
NCG30,OUT035,1750.7810219999985
FDM09,OUT017,2621.1258786666704
NCN17,OUT027,2731.750767999999
NCS42,OUT013,1422.2642053333325
FDD02,OUT019,304.3438379999998
FDE34,OUT013,3933.2090613333385
FDU38,OUT045,3141.4397013333396
FDB33,OUT046,3074.617793999995
NCJ29,OUT017,875.1164233333311
FDZ27,OUT035,726.5453726666669
FDI40,OUT013,1566.3566413333356
FDG22,OUT013,582.0268246666669
FDT51,OUT017,1624.7339853333324
FDF20,OUT018,2920.130000666669
FDV50,OUT035,1681.344739999999
FDT02,OUT049,534.8415786666665
DRC49,OUT017,2560.7933019999987
FDF26,OUT049,2398.0584660000004
FDV52,OUT035,2205.0785553333353
FDX59,OUT049,571.5205006666671
FDV25,OUT035,4130.720850666661
FDW23,OUT027,862.2664833333332
FDE53,OUT018,1314.5732746666665
FDA19,OUT017,1727.0718839999988
FDH22,OUT046,2285.8867013333356
NCO41,OUT013,1610.8098880000027
FDX12,OUT017,4390.2785419999955
FDF17,OUT013,2875.1707460000043
FDS11,OUT045,3904.597416000008
FDR51,OUT035,2653.157516666662
FDT49,OUT010,230.3601420000002
FDC56,OUT013,2347.431033999998
FDR13,OUT027,2576.168843333335
FDQ60,OUT035,2331.804707999999
FDN38,OUT049,4281.291520666659
NCL29,OUT013,2669.6649180000004
FDO13,OUT027,4104.5349366666605
FDE26,OUT018,2529.272110666665
FDA31,OUT010,417.9137826666673
FDX14,OUT035,1433.866880000002
FDA34,OUT045,3883.6757606666715
FDF26,OUT013,2302.4873146666673
FDE38,OUT045,2579.695363999998
DRI11,OUT046,2206.878434666664
FDQ60,OUT027,3013.299833333331
FDL21,OUT027,920.0446073333345
DRC12,OUT027,6783.365701333331
FDC47,OUT046,3404.46621066666
FDE57,OUT045,2130.6287993333303
FDT14,OUT045,2344.4615660000027
NCZ53,OUT046,3827.322448666661
FDE28,OUT018,4320.840040666662
FDR19,OUT035,2890.9013806666662
NCF54,OUT019,339.0297986666673
FDZ08,OUT046,1338.9127033333345
NCJ05,OUT018,2488.724890666668
FDF59,OUT046,1795.1832240000006
NCO05,OUT035,2245.523686000002
FDW24,OUT018,741.9098173333342
NCX42,OUT018,2871.779604666659
NCA53,OUT035,714.7252033333356
FDI45,OUT019,416.5888406666674
FDG46,OUT046,2111.8243879999977
FDM20,OUT010,579.9273353333336
FDW11,OUT010,146.4116393333333
FDX08,OUT035,2425.5227160000036
NCK17,OUT035,612.7845653333328
FDK32,OUT018,2386.9507026666715
NCA42,OUT035,2871.3091060000006
DRI01,OUT035,3048.911255999996
NCL55,OUT049,4245.593544000005
DRE25,OUT018,1390.8917093333314
FDD14,OUT017,2225.063652000002
FDB10,OUT046,3856.5843586666674
DRN11,OUT035,2316.573423333335
FDP38,OUT018,632.3524273333339
NCA30,OUT017,3229.3297399999983
FDT15,OUT017,3162.7741526666673
NCP55,OUT018,689.759922666668
FDF12,OUT035,2227.9066179999963
FDM21,OUT018,4119.681886666664
FDX56,OUT035,3719.343004666661
FDF10,OUT017,2347.3267253333306
FDT32,OUT045,2859.4445499999997
FDM51,OUT018,1287.0690766666653
NCR50,OUT018,2483.1721186666655
FDI19,OUT049,3641.6885313333337
FDX21,OUT017,1560.6263226666706
FDR31,OUT035,2685.8549546666677
FDY02,OUT013,3529.0396100000044
NCA29,OUT045,3609.097621333333
NCX17,OUT046,3100.506317333336
FDM12,OUT045,2509.395761333331
FDI53,OUT027,3286.0181713333427
NCU30,OUT049,2726.8793313333317
FDC56,OUT027,3793.885972666673
FDK27,OUT018,1621.3361859999986
NCK18,OUT017,3087.130395333331
FDB52,OUT019,420.7523099999998
DRG25,OUT027,5647.295625999996
FDZ13,OUT049,814.3732699999998
FDB57,OUT019,486.48230533333395
FDR40,OUT046,1494.1306573333336
NCO14,OUT019,107.34471466666655
NCN19,OUT045,3316.047970666662
FDQ28,OUT019,304.44814666666656
FDO13,OUT018,2132.311053999999
FDK48,OUT013,1471.1405833333338
FDU07,OUT018,2144.355376000001
FDW20,OUT046,2614.308086666665
FDV12,OUT010,228.5247533333335
FDH24,OUT013,2567.1272793333324
FDV59,OUT049,4162.248699999999
FDK57,OUT045,2134.6036253333327
FDL16,OUT027,915.1398806666678
NCQ17,OUT046,2581.872530000005
FDJ15,OUT018,2934.378120666663
FDX24,OUT049,1371.3882079999992
FDT47,OUT046,1914.2238253333346
FDT10,OUT049,908.4286166666672
FDZ37,OUT018,1222.6551460000012
FDW43,OUT027,6656.497511333337
DRN36,OUT017,1653.5032033333316
FDJ14,OUT045,1265.6636066666672
FDA32,OUT013,3055.937665333341
FDJ38,OUT019,638.0672106666663
FDQ57,OUT017,2130.4290593333317
NCQ41,OUT019,689.5912533333318
FDG56,OUT049,883.1015846666675
DRC13,OUT027,3539.6702166666632
FDV55,OUT035,2471.4451613333295
FDQ49,OUT045,2448.463964666662
FDE29,OUT010,150.52850266666672
FDR03,OUT013,4389.224358666667
FDD45,OUT049,1349.9228159999996
FDN38,OUT010,587.2910833333331
FDT56,OUT046,717.9121659999992
FDT48,OUT045,3790.9320399999915
FDU03,OUT049,3443.0781719999977
FDC56,OUT010,192.08995799999974
NCO43,OUT027,2796.7439446666676
FDQ27,OUT017,1944.6087179999988
FDR03,OUT046,3796.6335073333244
DRH23,OUT010,191.70823266666667
FDG22,OUT045,456.43031266666765
NCJ42,OUT013,1649.5372546666656
FDR24,OUT046,1281.665000000001
FDW60,OUT035,3153.199948666665
FDJ08,OUT013,3475.7445393333282
DRL59,OUT018,762.3276840000012
FDG60,OUT010,591.7142146666662
FDW27,OUT017,2217.5800599999984
FDX14,OUT018,1235.0767546666668
FDC20,OUT013,702.6831006666663
NCS29,OUT018,4082.987429333331
FDJ56,OUT046,2259.501047333332
FDB20,OUT019,201.9571139999999
FDL28,OUT027,6593.326407333347
FDW01,OUT018,2039.7559766666661
FDL03,OUT046,2393.6087026666673
FDX22,OUT049,3990.7563746666638
FDJ21,OUT035,3055.6269586666604
FDR31,OUT045,2167.438661999998
FDG21,OUT035,3890.000860666665
FDS22,OUT027,1038.3062226666682
FDK08,OUT035,1294.703583333335
FDE17,OUT018,2306.0826346666704
NCN30,OUT017,1287.9790033333318
FDT50,OUT046,1174.1449579999996
NCX42,OUT049,2562.582084666663
FDJ12,OUT035,3614.5238913333346
NCA18,OUT027,2609.5609326666695
FDP23,OUT019,458.6341106666669
FDX12,OUT013,4090.195823999999
FDN40,OUT018,2610.981305999999
FDV48,OUT035,1376.552596666667
NCY54,OUT013,2792.176556666666
FDL16,OUT010,114.11590066666652
FDR45,OUT018,2254.143576666666
FDJ52,OUT046,2432.198470666666
DRG01,OUT017,1465.5079153333356
FDP52,OUT013,4384.938825999997
FDU58,OUT017,3407.144945999999
FDL02,OUT045,1517.5890106666648
FDG28,OUT013,3850.1793626666636
FDA19,OUT035,1878.5103133333328
FDW46,OUT027,2111.3694246666623
NCD43,OUT049,1640.8130553333315
DRG39,OUT013,825.3856020000003
NCF55,OUT049,558.9235646666664
FDJ07,OUT046,1883.8722226666666
FDE08,OUT046,2481.5497859999946
FDP56,OUT019,131.7951099999999
FDT45,OUT045,752.0588286666683
FDF17,OUT018,2864.7443180000064
FDX44,OUT046,1342.1950973333355
FDM28,OUT027,5285.903824666669
FDI36,OUT049,3116.0305539999968
FDS07,OUT045,1834.1147693333348
FDD36,OUT045,1726.9365046666687
FDW11,OUT046,939.8898859999985
FDN40,OUT049,2363.4191113333322
NCQ18,OUT049,1658.7763393333346
NCQ54,OUT017,3230.914343999994
NCS42,OUT045,1234.7571706666652
DRH39,OUT010,172.1625639999999
FDC09,OUT027,3003.315052666671
FDT08,OUT010,303.1742493333329
FDC08,OUT035,4049.344555333336
FDT20,OUT017,548.4660659999997
FDS35,OUT035,1231.43039
FDX58,OUT018,3612.604168000004
FDW58,OUT046,1819.959861333333
DRD27,OUT046,1542.2191719999994
FDH32,OUT019,187.82661866666652
FDS26,OUT035,5370.358335333315
FDQ31,OUT046,1287.7304380000032
FDP11,OUT018,3823.545143333336
FDD58,OUT017,1544.9400746666665
FDM33,OUT045,4343.929984666658
FDZ16,OUT049,3663.0984399999957
NCS29,OUT010,499.85822733333345
NCM18,OUT019,191.4951766666667
FDP11,OUT049,3718.4685873333397
NCC42,OUT017,2052.4727566666697
DRM23,OUT046,2954.658388666671
NCN55,OUT027,4717.574725333334
FDK46,OUT013,4624.045360666666
FDR01,OUT046,2796.7639186666656
NCA05,OUT045,1601.060356666665
NCP43,OUT017,2464.9003473333305
FDR12,OUT010,447.04697133333326
FDQ01,OUT013,3478.1192259999984
FDM13,OUT046,1680.439252000001
FDQ19,OUT017,4045.9334400000075
FDK56,OUT019,484.51597600000076
NCX06,OUT010,458.7029099999997
FDO56,OUT027,3090.2396813333303
FDU45,OUT045,2152.422652666667
FDI16,OUT019,172.932672666667
FDL32,OUT046,1783.6094006666674
FDA07,OUT046,2298.075279999999
FDA14,OUT045,2170.3504273333347
FDV46,OUT027,3767.5158539999934
NCO07,OUT035,3371.4181179999973
NCP41,OUT046,1685.2884953333335
FDY60,OUT018,1643.9689473333378
FDN38,OUT017,3719.274205333326
FDO15,OUT046,1267.159437333331
FDT60,OUT013,2240.503553999999
FDA55,OUT035,4980.397056
FDE02,OUT010,184.9947493333333
DRJ39,OUT049,4114.706141333335
FDV34,OUT035,1244.808531333332
FDS20,OUT027,5105.645132666664
FDF02,OUT027,3055.362857999997
FDW40,OUT017,2572.1340953333306
NCB43,OUT046,3146.6373800000015
FDR58,OUT017,1336.0275699999984
DRJ59,OUT035,552.5185686666671
NCD30,OUT017,1508.4253833333305
FDE14,OUT017,1746.9992779999977
FDC28,OUT018,1422.8301353333347
FDU16,OUT018,1236.7678866666668
NCD19,OUT035,873.7715073333334
FDU21,OUT046,571.7202406666655
FDV59,OUT027,4662.0958306666635
FDU03,OUT045,3484.3955006666642
FDC33,OUT010,637.6344406666657
NCR42,OUT035,389.82368066666675
DRH59,OUT035,1218.2675240000003
NCM31,OUT035,1834.3611153333343
FDS50,OUT035,4038.2723013333284
FDP39,OUT046,841.3825566666688
FDQ55,OUT013,1931.8941573333313
FDV36,OUT019,287.3437446666668
FDI05,OUT027,2220.920156666664
FDS45,OUT027,2605.1733106666693
FDA39,OUT045,700.3061946666656
FDC37,OUT010,213.2912493333336
FDJ60,OUT027,4537.653372000001
DRQ35,OUT046,1828.7706146666665
NCJ06,OUT046,2069.648177333333
NCY42,OUT018,2503.283717333337
DRM37,OUT049,3504.0432586666648
FDR14,OUT045,720.528760000002
FDE51,OUT049,665.9331599999988
FDT33,OUT017,2623.442862666668
FDR08,OUT013,1920.4091073333332
FDE36,OUT010,368.17186466666635
FDL22,OUT019,234.59241066666655
FDR44,OUT013,1935.813499999999
FDI56,OUT019,227.9366300000001
FDE47,OUT010,266.77718266666693
FDV27,OUT010,201.87055999999998
FDV10,OUT049,753.1795920000001
FDC40,OUT045,1621.424959333336
NCX41,OUT013,3772.1853313333318
NCQ38,OUT027,2429.6773079999966
FDV12,OUT027,2761.0415293333363
FDE52,OUT017,1409.1168746666683
FDG20,OUT027,4577.814427999999
FDV16,OUT027,887.9241959999996
FDI32,OUT017,2802.057028666666
FDJ32,OUT049,786.154446666666
FDN39,OUT018,2263.2006760000036
FDY34,OUT017,3007.454109333341
FDC14,OUT035,669.3065466666673
FDA55,OUT017,4817.57344666667
FDZ50,OUT010,599.8303166666672
DRG13,OUT049,2161.670614666666
FDP01,OUT013,2063.349709333336
NCG54,OUT017,3224.2874146666736
FDM13,OUT045,1612.6075480000038
NCO18,OUT027,4661.995960666668
NCW41,OUT013,2460.754632666664
FDM52,OUT027,3667.1753553333288
NCF55,OUT035,656.0238366666666
FDT09,OUT046,2163.8455613333294
NCM19,OUT035,1821.5000786666665
FDW12,OUT018,1627.6990146666672
FDP15,OUT019,704.6760619999999
FDK36,OUT045,794.7743373333358
FDZ25,OUT035,3037.872292000001
NCW06,OUT049,3002.5560406666627
FDW60,OUT046,3067.711228666669
DRC49,OUT013,2514.316023333333
NCT17,OUT035,3032.1930180000036
NCN06,OUT018,2739.0568133333386
FDC45,OUT013,2480.3069593333385
DRJ47,OUT019,470.21459200000044
NCF06,OUT045,4145.486075333335
FDE21,OUT010,317.4134920000002
DRG27,OUT013,690.8362993333336
FDW40,OUT049,2308.124421333334
NCO53,OUT046,3102.9320486666684
FDE23,OUT049,698.8858213333333
FDQ16,OUT046,2058.085450666672
FDS26,OUT045,5035.081429333321
FDZ13,OUT010,109.96130866666668
FDS14,OUT049,2182.7964486666647
FDC10,OUT045,1484.7029293333321
FDY16,OUT049,3369.795785333333
FDJ20,OUT035,2039.9046719999972
FDV43,OUT035,693.5572020000002
FDZ32,OUT027,2334.245974666667
FDR23,OUT046,2633.8493166666644
FDN24,OUT035,938.5871373333346
FDE34,OUT027,6171.681925333317
FDU31,OUT013,3240.632804666675
FDW33,OUT018,1424.8963346666683
FDU26,OUT046,1667.3607206666675
FDE20,OUT027,4537.3692973333345
NCW05,OUT035,2184.2057253333323
FDB22,OUT018,2229.855192666666
FDO56,OUT046,1979.596507999999
FDA19,OUT027,4344.072021999993
DRI39,OUT045,891.355285333335
FDH52,OUT018,716.6782166666674
FDZ50,OUT035,3849.577923333332
NCN42,OUT035,2802.940323333331
FDB53,OUT013,2785.2322626666673
DRG11,OUT017,1618.5265099999974
DRK11,OUT027,4310.287110666672
FDQ60,OUT017,1951.9169826666657
FDT36,OUT017,576.3741826666657
DRG25,OUT018,3477.5444186666678
DRJ23,OUT046,3024.764909333333
FDG05,OUT035,2560.5247626666724
NCK06,OUT018,2023.1131960000016
FDU52,OUT017,2250.310788000002
FDW07,OUT018,1174.2070993333343
NCM17,OUT045,818.825252666665
FDA22,OUT045,3338.196917333329
NCA41,OUT018,2682.3816980000042
FDF38,OUT035,501.71580933333433
FDH52,OUT046,970.1771280000006
FDY58,OUT019,537.3827153333339
FDZ16,OUT045,3907.6933859999976
NCM18,OUT017,1859.8945453333283
FDA22,OUT018,2530.494963333332
NCJ43,OUT035,2679.789516666663
FDI34,OUT027,7939.212255999995
FDG56,OUT046,1243.7321546666658
FDS34,OUT046,1774.7209706666654
DRC01,OUT035,902.2721860000008
FDQ04,OUT035,697.8094446666661
FDK04,OUT035,827.3896600000007
FDT51,OUT049,1615.0465953333323
FDV26,OUT017,2897.175435999989
FDS04,OUT049,1967.3990520000011
FDW43,OUT018,2977.679533333339
FDQ28,OUT010,297.5105106666667
NCK06,OUT017,1824.50283666667
FDS23,OUT018,2338.8000466666654
FDZ36,OUT019,477.18995666666655
FDE56,OUT018,788.0519766666671
FDW10,OUT027,5263.781510000001
NCN14,OUT045,2490.766677333331
NCQ18,OUT045,1793.3544933333321
FDW08,OUT017,1453.8719506666705
FDU43,OUT035,4637.270367999998
FDR33,OUT010,265.70524466666654
FDM24,OUT010,400.24788933333303
NCZ05,OUT046,1583.1037306666642
NCV41,OUT035,1771.3764353333331
FDV11,OUT018,2605.8036013333344
NCY05,OUT035,635.4173266666663
FDV44,OUT018,2994.7639613333336
FDW32,OUT049,1200.8590733333322
NCU18,OUT027,3366.790808000003
NCC43,OUT035,4241.197044666654
FDW19,OUT013,1658.7785586666669
FDN31,OUT035,2944.143187333332
FDI48,OUT045,799.7855919999988
FDS24,OUT017,1216.3367040000005
FDF46,OUT049,2037.0151000000005
DRG23,OUT017,1830.1310660000045
FDG14,OUT018,2640.8180233333337
NCY30,OUT049,2919.4064980000085
FDO28,OUT018,1791.246126666671
DRD24,OUT035,2082.4515113333296
FDI33,OUT049,1750.199556666667
FDN32,OUT046,3291.1892179999995
FDR16,OUT045,3718.2311186666707
FDF26,OUT046,2127.020163333333
NCN29,OUT018,618.3439953333351
FDE20,OUT045,3134.9570286666562
FDA46,OUT046,3133.76524666667
FDU28,OUT045,3740.411136000002
FDQ48,OUT045,1556.5649426666678
FDV36,OUT013,2201.7362393333337
FDR14,OUT018,511.84040800000116
FDP23,OUT017,3181.176864666667
FDP56,OUT013,758.4793599999989
FDK48,OUT010,167.4975253333333
FDR48,OUT046,2399.3678726666667
NCY29,OUT049,933.5514700000006
FDM22,OUT018,920.4218940000017
DRJ01,OUT013,2215.9444113333357
FDZ43,OUT045,4239.339462666661
FDV03,OUT035,3154.331808666662
FDX11,OUT027,5304.193350666666
NCA41,OUT027,4325.6138266666685
FDE38,OUT017,2444.868644666664
FDI27,OUT018,518.2365266666662
FDN32,OUT013,3192.621966666661
NCN43,OUT017,2119.489965333332
FDB47,OUT027,5836.931001333335
FDV03,OUT017,3274.808318666662
NCN30,OUT045,1301.425943999998
NCV54,OUT010,301.9869059999998
FDV07,OUT013,1439.672656000001
FDP07,OUT049,2304.1118666666657
FDK48,OUT018,775.867836666666
FDM15,OUT019,240.1296473333333
FDY19,OUT027,3603.8244853333367
FDK46,OUT046,4508.273837333332
FDY11,OUT045,1157.2203219999965
FDH09,OUT046,637.1128973333344
FDO08,OUT027,4231.567357333329
FDU14,OUT013,3961.1193973333297
FDD22,OUT027,3784.5026313333296
FDM27,OUT017,2642.3626793333347
FDL02,OUT027,2816.640267999998
NCA17,OUT035,2303.909907333332
FDE38,OUT019,557.3256446666666
NCG07,OUT049,3068.1883853333356
DRC27,OUT013,3513.1536219999953
FDA27,OUT035,2380.0574533333315
FDW40,OUT045,2340.8618073333305
DRI11,OUT013,1956.701865333333
FDN50,OUT046,1687.310307999999
FDR12,OUT046,2867.5473359999983
FDT34,OUT027,3085.042002666662
FDW11,OUT035,988.5576466666658
NCO30,OUT027,5210.910332000019
FDZ34,OUT017,4378.314116000009
FDU45,OUT017,1972.0995999999984
NCD42,OUT035,643.3137146666664
FDX25,OUT045,4061.6929259999974
NCR29,OUT046,863.444949333333
FDX43,OUT019,526.1662046666665
FDB04,OUT010,222.73895133333343
FDR49,OUT027,943.394213333334
FDS39,OUT018,1707.732613333335
FDW58,OUT045,1653.7007239999996
FDG22,OUT019,58.07773400000002
FDG31,OUT017,944.8789473333342
NCV53,OUT027,5771.853489999987
DRJ37,OUT035,2642.0763853333337
FDV07,OUT035,1614.6759666666683
FDW52,OUT018,2559.696951333338
FDT15,OUT045,3149.3116766666662
FDD02,OUT018,2071.6855253333338
FDM16,OUT035,1215.7108519999988
NCE55,OUT046,2652.254247999998
FDB57,OUT018,2861.852526666669
FDQ04,OUT013,718.5602113333346
FDQ47,OUT019,83.8952386666667
FDY14,OUT019,372.3885980000001
DRK37,OUT017,3201.6169246666673
FDO25,OUT017,3847.3741253333314
FDL57,OUT046,4993.369059333333
NCK29,OUT018,2478.0188266666632
FDK46,OUT027,6615.342193999986
NCB43,OUT010,581.0791693333324
DRE01,OUT027,6298.5656506666555
FDC46,OUT018,2954.179012666667
FDQ23,OUT045,1835.3797893333287
FDX38,OUT049,720.7174033333336
FDG60,OUT018,3647.496526666667
FDW55,OUT017,4002.9205406666656
FDP39,OUT013,718.0608613333344
FDB20,OUT018,1075.1848846666667
FDV21,OUT017,2463.2669180000044
FDZ02,OUT013,1102.2940413333333
FDP19,OUT027,3154.6735860000063
FDA38,OUT035,3775.6585879999925
FDH22,OUT045,2165.6520986666683
DRM11,OUT045,4374.574539333336
FDO12,OUT027,2568.6120133333225
FDT14,OUT049,2218.5942953333333
FDW34,OUT010,558.6772186666672
FDG04,OUT027,4174.918874000001
FDW59,OUT018,958.1283673333339
FDR33,OUT018,1667.1698579999995
FDP32,OUT013,2116.2919060000004
FDL13,OUT027,6406.551752666665
FDD22,OUT013,2306.5797653333357
FDV40,OUT027,1851.334576666668
NCD55,OUT046,617.436288
FDQ20,OUT010,91.38992733333343
FDD28,OUT045,928.1873413333332
FDC39,OUT045,3570.0662060000027
NCR17,OUT049,1831.8221980000012
DRO35,OUT018,1562.1066180000028
FDF40,OUT049,3512.081683999997
FDR31,OUT018,2762.3021106666674
NCQ41,OUT017,2912.584267333329
FDP38,OUT046,661.7230846666671
NCU54,OUT027,5575.702152000002
FDG22,OUT018,526.5523686666663
DRK59,OUT013,3189.9743020000005
FDC37,OUT046,1875.7871913333342
NCO42,OUT013,2853.6587479999957
NCT42,OUT017,2023.0399580000012
FDX27,OUT035,1646.103945999999
FDV40,OUT018,862.6371119999998
FDT45,OUT027,2256.549333999997
FDS47,OUT019,243.55629800000006
FDR45,OUT035,5989.456903999992
FDB03,OUT045,4043.354574666664
FDO49,OUT035,725.5133826666668
FDU60,OUT027,4393.061585999999
FDB26,OUT018,764.0387900000009
FDB46,OUT017,2955.5705346666623
FDQ37,OUT019,449.1775313333324
FDN03,OUT017,4376.43212133334
NCX30,OUT045,3614.3574413333267
FDK32,OUT019,366.3031859999994
DRM47,OUT013,3351.4308020000035
NCO02,OUT046,1713.41410666666
FDP04,OUT013,891.4662519999991
NCO43,OUT049,1748.9811426666643
FDD59,OUT013,1055.1443046666661
FDQ10,OUT017,3836.9188460000014
FDW45,OUT035,3302.9405879999986
NCK30,OUT049,3754.0089913333354
FDU31,OUT018,2853.4390340000045
NCQ17,OUT019,284.29216133333404
FDN01,OUT017,2055.9371359999977
FDZ19,OUT049,2351.5257039999997
DRG37,OUT017,2122.1065593333324
FDE32,OUT045,614.8418873333335
FDO34,OUT049,2880.2974059999992
FDM04,OUT019,142.15939666666674
FDZ25,OUT049,2932.0034340000047
FDU08,OUT049,1258.0180033333334
NCW30,OUT045,3967.011727333328
NCM18,OUT013,1130.7148239999988
FDS22,OUT035,600.6403733333341
NCH18,OUT017,3030.972384666667
